threads,delta,time_es,cpu_load
1,1000,135.97366666666667,0.59865
1,1200,126.38233333333334,0.6180066666666667
1,1400,130.48566666666667,0.6358400000000001
1,1600,127.15166666666666,0.5878766666666667
1,1800,115.593,0.6485500000000001
1,2000,117.40633333333334,0.5937933333333333
1,2200,110.19966666666666,0.6460166666666667
1,2400,111.96499999999999,0.6015066666666666
1,2600,109.54899999999999,0.6346999999999999
1,2800,118.014,0.62015
1,3000,106.83966666666667,0.5944033333333333
1,3200,117.23,0.5955400000000001
1,3400,115.62933333333332,0.62119
1,3600,116.85766666666666,0.6273633333333334
1,3800,115.46533333333333,0.61964
1,4000,115.70066666666666,0.5806
1,4200,113.57466666666666,0.6155133333333334
1,4400,108.28333333333335,0.61062
1,4600,108.32366666666667,0.6230833333333333
1,4800,112.35700000000001,0.57411
1,5000,111.19566666666667,0.61215
1,5200,112.46666666666665,0.6240033333333334
1,5400,116.743,0.6106866666666667
1,5600,110.26333333333334,0.5643066666666666
1,5800,109.91233333333334,0.6156366666666667
1,6000,110.74966666666667,0.56833
1,6200,111.69200000000001,0.6208166666666667
1,6400,108.78633333333333,0.61102
1,6600,110.18366666666667,0.5751700000000001
1,6800,116.56933333333335,0.56802
1,7000,109.24166666666667,0.6067933333333334
1,7200,104.372,0.5734466666666667
1,7400,108.54566666666666,0.5607366666666667
1,7600,109.56,0.6212233333333333
1,7800,98.41433333333333,0.58812
1,8000,104.20333333333333,0.5693866666666666
1,8200,105.55900000000001,0.6021566666666667
1,8400,105.57166666666666,0.5970300000000001
1,8600,105.666,0.5637966666666666
1,8800,106.21666666666665,0.5949966666666667
1,9000,99.88133333333333,0.5730466666666666
1,9200,112.77266666666667,0.59138
1,9400,99.98633333333333,0.6110233333333334
1,9600,99.132,0.5738433333333334
1,9800,97.42266666666666,0.5847733333333334
2,1000,113.60366666666665,0.8613266666666667
2,1200,111.78966666666668,0.855
2,1400,112.49233333333332,0.88373
2,1600,110.63533333333334,0.8820166666666666
2,1800,119.82633333333332,0.8137833333333333
2,2000,111.59066666666666,0.82951
2,2200,113.88633333333333,0.8809133333333333
2,2400,106.68333333333334,0.8308566666666667
2,2600,102.35233333333333,0.8402833333333333
2,2800,94.03466666666667,0.8874133333333334
2,3000,101.20299999999999,0.8391366666666666
2,3200,96.24233333333332,0.84316
2,3400,112.61433333333333,0.80452
2,3600,101.80233333333332,0.86257
2,3800,104.59433333333334,0.8303233333333333
2,4000,100.36866666666667,0.8635433333333333
2,4200,93.07100000000001,0.8679766666666667
2,4400,94.59566666666666,0.8247966666666667
2,4600,101.87,0.81397
2,4800,93.996,0.84213
2,5000,92.55433333333333,0.8366766666666666
2,5200,107.214,0.7943533333333334
2,5400,107.05866666666667,0.7998066666666667
2,5600,93.72733333333333,0.8592733333333333
2,5800,90.08966666666667,0.8289933333333334
2,6000,88.44600000000001,0.8830733333333334
2,6200,97.07733333333334,0.86048
2,6400,91.45933333333333,0.8297666666666667
2,6600,91.628,0.81997
2,6800,103.62166666666667,0.7968533333333333
2,7000,95.758,0.85513
2,7200,93.82133333333333,0.8559433333333333
2,7400,93.231,0.8189033333333334
2,7600,94.93266666666666,0.8503366666666667
2,7800,95.24466666666666,0.80627
2,8000,93.29666666666667,0.8149833333333333
2,8200,98.57900000000001,0.8071366666666666
2,8400,90.86666666666667,0.8160033333333333
2,8600,105.212,0.8300433333333334
2,8800,100.84466666666667,0.8052833333333332
2,9000,91.726,0.8109366666666666
2,9200,89.15833333333335,0.8628
2,9400,102.99233333333332,0.7924233333333334
2,9600,85.46233333333333,0.8284366666666667
2,9800,91.411,0.8124166666666667
3,1000,118.18966666666667,1.0918133333333333
3,1200,116.32366666666667,1.0919333333333332
3,1400,113.508,1.0926633333333333
3,1600,110.49733333333334,1.0291733333333333
3,1800,110.658,1.0248433333333333
3,2000,102.38633333333333,1.0559566666666667
3,2200,101.56233333333334,1.09752
3,2400,107.995,1.0138766666666668
3,2600,103.46866666666666,1.0358333333333334
3,2800,98.20233333333334,1.05185
3,3000,97.93466666666666,1.0353366666666666
3,3200,95.95800000000001,1.0454966666666665
3,3400,97.47500000000001,1.0708133333333334
3,3600,91.89033333333333,1.0462433333333332
3,3800,92.531,1.0792966666666668
3,4000,98.27333333333333,1.0262266666666666
3,4200,91.90833333333335,1.06611
3,4400,96.58066666666667,1.0534533333333334
3,4600,97.06833333333333,1.05055
3,4800,95.87566666666667,1.03776
3,5000,89.81599999999999,1.02926
3,5200,94.707,0.99994
3,5400,95.48066666666666,0.9910033333333333
3,5600,96.45866666666666,0.9852166666666666
3,5800,89.58766666666666,1.0116733333333332
3,6000,91.99666666666667,1.0490166666666667
3,6200,95.92433333333334,1.00759
3,6400,93.44366666666667,1.0006166666666667
3,6600,87.31633333333333,1.0170066666666666
3,6800,90.65466666666667,1.0219933333333333
3,7000,90.30266666666667,1.0031766666666666
3,7200,91.03733333333334,1.0473966666666665
3,7400,91.40566666666666,0.9913033333333333
3,7600,85.63733333333333,1.07043
3,7800,87.76366666666667,1.05873
3,8000,91.53766666666667,1.0305733333333333
3,8200,89.782,0.9917400000000001
3,8400,91.13066666666667,1.0363933333333333
3,8600,81.373,1.03412
3,8800,88.15933333333334,0.9954366666666666
3,9000,87.746,1.0530899999999999
3,9200,89.822,1.04036
3,9400,88.10233333333333,1.0219066666666665
3,9600,88.306,1.0400266666666667
3,9800,89.486,1.04595
4,1000,126.64366666666666,1.2626133333333334
4,1200,127.13033333333334,1.22711
4,1400,124.38033333333334,1.20527
4,1600,121.52300000000001,1.20326
4,1800,117.57133333333333,1.2109766666666666
4,2000,111.245,1.21358
4,2200,106.48700000000001,1.2462366666666667
4,2400,110.327,1.19682
4,2600,108.40733333333333,1.1864733333333333
4,2800,106.927,1.24782
4,3000,104.00533333333334,1.2409766666666666
4,3200,100.305,1.25776
4,3400,98.491,1.22271
4,3600,95.086,1.21484
4,3800,95.45933333333333,1.2691033333333335
4,4000,100.04599999999999,1.1747566666666667
4,4200,96.51066666666667,1.2365966666666666
4,4400,96.097,1.1792866666666666
4,4600,90.97500000000001,1.20772
4,4800,92.80333333333334,1.2216666666666667
4,5000,90.51799999999999,1.2565366666666666
4,5200,90.89800000000001,1.24972
4,5400,90.508,1.2387066666666666
4,5600,94.622,1.1804533333333334
4,5800,89.83166666666666,1.2131033333333334
4,6000,92.26933333333334,1.1835533333333335
4,6200,90.01866666666666,1.2048966666666667
4,6400,87.86966666666666,1.2514133333333333
4,6600,86.949,1.2012866666666666
4,6800,93.46933333333334,1.16703
4,7000,86.89766666666667,1.25153
4,7200,85.289,1.2133133333333335
4,7400,92.37066666666668,1.2103133333333334
4,7600,89.92,1.1665566666666667
4,7800,84.139,1.21794
4,8000,84.69666666666667,1.2548466666666667
4,8200,89.22466666666666,1.1643266666666667
4,8400,86.91866666666665,1.1692233333333333
4,8600,88.20466666666665,1.1609666666666667
4,8800,89.79433333333333,1.1572133333333332
4,9000,87.50966666666666,1.1889433333333332
4,9200,82.485,1.24865
4,9400,88.58333333333333,1.20264
4,9600,86.39266666666667,1.1784366666666666
4,9800,81.547,1.2088733333333332
5,1000,137.23466666666667,1.45411
5,1200,134.05566666666667,1.4240666666666666
5,1400,131.61133333333333,1.38087
5,1600,128.79066666666668,1.3583766666666666
5,1800,126.73266666666666,1.4255466666666667
5,2000,119.72166666666668,1.3662566666666667
5,2200,120.62066666666668,1.36412
5,2400,112.27533333333334,1.4166999999999998
5,2600,106.30799999999999,1.4034866666666668
5,2800,107.43866666666666,1.4250066666666665
5,3000,113.219,1.3403266666666667
5,3200,105.63533333333334,1.4253633333333333
5,3400,107.106,1.3515433333333335
5,3600,102.62466666666667,1.4073166666666665
5,3800,103.80466666666666,1.3551399999999998
5,4000,101.26166666666667,1.3844566666666667
5,4200,96.97366666666666,1.4402366666666666
5,4400,107.11633333333333,1.3386166666666668
5,4600,95.65066666666667,1.4093566666666666
5,4800,100.60566666666666,1.3881533333333334
5,5000,99.65666666666668,1.39205
5,5200,94.63166666666666,1.3877433333333336
5,5400,96.96666666666665,1.40775
5,5600,97.82666666666667,1.4074633333333333
5,5800,97.61500000000001,1.3311266666666668
5,6000,93.21666666666665,1.3759333333333332
5,6200,88.72466666666666,1.41394
5,6400,86.98266666666666,1.3883733333333332
5,6600,95.56133333333334,1.3497899999999998
5,6800,93.47033333333333,1.3384066666666667
5,7000,93.77866666666667,1.3326200000000001
5,7200,88.468,1.4119133333333334
5,7400,93.66233333333334,1.3379366666666668
5,7600,87.66533333333332,1.4011333333333333
5,7800,90.596,1.3696233333333332
5,8000,90.389,1.4053266666666666
5,8200,88.28333333333335,1.40669
5,8400,87.93866666666666,1.3623866666666666
5,8600,86.391,1.36613
5,8800,86.43366666666667,1.40224
5,9000,88.71466666666667,1.4099066666666669
5,9200,86.27866666666667,1.3460466666666668
5,9400,85.94633333333333,1.41639
5,9600,84.60966666666667,1.3623733333333332
5,9800,85.56,1.3973433333333334
6,1000,157.94466666666668,1.6190833333333332
6,1200,145.25466666666668,1.63014
6,1400,147.28533333333334,1.5718266666666667
6,1600,132.61666666666667,1.6257033333333333
6,1800,130.447,1.60564
6,2000,121.48933333333333,1.6038500000000002
6,2200,131.624,1.5063233333333335
6,2400,125.20133333333332,1.5737166666666667
6,2600,112.34266666666667,1.61284
6,2800,111.30166666666666,1.57095
6,3000,115.824,1.53721
6,3200,113.75766666666668,1.53948
6,3400,107.682,1.5927933333333335
6,3600,110.31433333333332,1.5389466666666667
6,3800,107.746,1.5527533333333334
6,4000,103.38866666666667,1.5546766666666667
6,4200,106.156,1.5264333333333333
6,4400,105.961,1.5708433333333334
6,4600,104.92099999999999,1.49721
6,4800,108.60433333333333,1.5154833333333333
6,5000,108.097,1.5125
6,5200,102.479,1.57135
6,5400,100.58166666666666,1.55841
6,5600,96.627,1.58148
6,5800,104.06233333333334,1.4861466666666667
6,6000,102.70966666666668,1.4577566666666666
6,6200,101.497,1.51206
6,6400,109.50366666666667,1.4577033333333331
6,6600,92.06033333333333,1.5732433333333333
6,6800,97.818,1.5525166666666665
6,7000,95.44433333333335,1.5298299999999998
6,7200,103.30466666666666,1.4645033333333333
6,7400,96.64066666666668,1.5014966666666665
6,7600,90.60166666666667,1.53651
6,7800,96.448,1.5149266666666668
6,8000,99.435,1.4997866666666668
6,8200,95.09933333333333,1.4669633333333334
6,8400,92.969,1.5406000000000002
6,8600,90.57799999999999,1.5354999999999999
6,8800,89.71666666666665,1.57366
6,9000,93.31599999999999,1.5471300000000001
6,9200,94.214,1.4718066666666667
6,9400,94.67766666666667,1.5489233333333334
6,9600,93.02999999999999,1.50626
6,9800,94.257,1.5026233333333332
7,1000,168.48566666666667,1.7750833333333331
7,1200,161.79933333333335,1.73988
7,1400,154.071,1.6953466666666666
7,1600,145.27599999999998,1.7165066666666666
7,1800,135.99333333333334,1.7035166666666666
7,2000,134.35266666666666,1.7239133333333332
7,2200,132.62533333333332,1.7643466666666667
7,2400,122.24033333333334,1.7926466666666665
7,2600,129.45033333333333,1.6672200000000001
7,2800,121.348,1.73693
7,3000,120.63233333333334,1.7359866666666666
7,3200,121.306,1.6994966666666667
7,3400,122.217,1.6403800000000002
7,3600,109.69,1.7499566666666666
7,3800,121.04700000000001,1.67624
7,4000,110.34533333333333,1.7423666666666666
7,4200,112.17833333333334,1.6760766666666667
7,4400,107.41699999999999,1.7243033333333333
7,4600,112.63733333333333,1.7101766666666667
7,4800,113.64233333333334,1.6228133333333332
7,5000,106.68233333333335,1.7132699999999998
7,5200,109.027,1.6698433333333333
7,5400,110.776,1.6290966666666666
7,5600,113.74566666666668,1.6174133333333334
7,5800,103.43433333333333,1.7105333333333332
7,6000,111.05166666666666,1.6060033333333334
7,6200,102.55833333333334,1.7268
7,6400,105.86233333333332,1.6606066666666666
7,6600,105.36433333333333,1.65722
7,6800,104.14133333333332,1.6590633333333333
7,7000,97.45366666666666,1.6680466666666665
7,7200,101.91133333333333,1.6917099999999998
7,7400,97.02766666666668,1.6761833333333334
7,7600,98.88566666666667,1.6844166666666667
7,7800,94.57066666666667,1.68546
7,8000,92.87033333333333,1.6815166666666668
7,8200,102.59500000000001,1.6487566666666666
7,8400,91.28666666666668,1.6815833333333332
7,8600,99.28033333333333,1.6510966666666667
7,8800,91.10633333333334,1.7096966666666666
7,9000,97.039,1.70944
7,9200,97.42533333333334,1.6834133333333332
7,9400,94.67933333333333,1.7057233333333333
7,9600,93.584,1.6471733333333332
7,9800,98.84100000000001,1.6410466666666668
8,1000,174.888,1.9118166666666667
8,1200,171.26166666666666,1.8657066666666668
8,1400,164.91466666666668,1.8769766666666667
8,1600,153.25933333333333,1.89231
8,1800,149.60233333333335,1.8684366666666667
8,2000,147.097,1.8148966666666666
8,2200,135.057,1.9127733333333332
8,2400,130.291,1.9115833333333334
8,2600,126.34766666666667,1.9181
8,2800,122.99833333333333,1.9172900000000002
8,3000,130.393,1.7894500000000002
8,3200,123.33033333333333,1.8523433333333335
8,3400,127.06733333333334,1.8538033333333335
8,3600,129.57033333333334,1.8256833333333333
8,3800,127.15166666666666,1.7619566666666666
8,4000,117.48433333333332,1.8265833333333334
8,4200,115.38333333333333,1.86969
8,4400,114.63166666666666,1.8154733333333333
8,4600,121.58300000000001,1.75139
8,4800,112.53566666666667,1.8675566666666665
8,5000,114.70833333333333,1.85215
8,5200,108.53233333333333,1.8518666666666668
8,5400,114.31733333333334,1.7990766666666669
8,5600,108.13099999999999,1.80431
8,5800,105.44,1.83307
8,6000,107.92099999999999,1.7713466666666668
8,6200,112.16733333333333,1.7742733333333334
8,6400,109.04566666666666,1.7401366666666667
8,6600,102.99233333333332,1.8425066666666667
8,6800,100.967,1.84006
8,7000,110.08066666666667,1.7379966666666666
8,7200,110.88066666666667,1.77967
8,7400,108.541,1.8121533333333335
8,7600,100.87733333333334,1.8238333333333332
8,7800,110.634,1.73574
8,8000,103.75666666666666,1.8184933333333333
8,8200,108.21966666666667,1.7630666666666668
8,8400,105.59066666666666,1.7261133333333334
8,8600,104.627,1.74308
8,8800,109.49033333333334,1.6978366666666667
8,9000,102.49333333333334,1.7959966666666667
8,9200,98.91666666666667,1.80999
8,9400,103.24066666666666,1.7341466666666667
8,9600,97.62566666666667,1.8393133333333334
8,9800,96.89266666666667,1.8110600000000001
9,1000,188.939,2.0676033333333335
9,1200,185.9656666666667,1.9960166666666668
9,1400,168.72933333333333,2.049653333333333
9,1600,169.545,1.9755666666666667
9,1800,155.34566666666666,2.005176666666667
9,2000,163.35266666666666,1.9399499999999998
9,2200,151.40200000000002,1.9692733333333334
9,2400,139.22533333333334,2.03452
9,2600,138.43800000000002,1.9880966666666666
9,2800,141.79766666666666,1.9884666666666666
9,3000,134.72766666666666,1.9970533333333333
9,3200,129.25933333333333,2.05316
9,3400,139.13766666666666,1.88284
9,3600,131.90466666666666,1.9849166666666667
9,3800,132.995,1.89897
9,4000,128.72366666666667,1.92527
9,4200,127.25566666666667,1.9702633333333335
9,4400,132.01166666666668,1.8845866666666666
9,4600,123.31466666666667,1.94925
9,4800,123.62333333333333,1.9430766666666666
9,5000,129.76466666666667,1.8684666666666667
9,5200,128.75133333333335,1.8655733333333335
9,5400,115.97966666666667,1.9760799999999998
9,5600,123.59633333333333,1.85611
9,5800,122.11866666666667,1.8873300000000002
9,6000,122.33533333333332,1.86546
9,6200,117.40733333333333,1.9083166666666667
9,6400,115.17166666666667,1.9339966666666666
9,6600,117.85266666666666,1.9061199999999998
9,6800,117.76466666666666,1.8918766666666667
9,7000,111.18066666666665,1.9514233333333333
9,7200,117.82133333333333,1.83681
9,7400,111.37433333333333,1.8960233333333332
9,7600,113.031,1.9220233333333334
9,7800,108.97366666666666,1.89621
9,8000,108.27999999999999,1.9355133333333334
9,8200,116.16666666666667,1.8535866666666667
9,8400,109.27233333333334,1.9053533333333332
9,8600,110.895,1.9000700000000001
9,8800,111.81833333333333,1.8566733333333334
9,9000,109.16033333333333,1.8673333333333335
9,9200,102.44166666666666,1.9920466666666667
9,9400,103.72333333333334,1.9171166666666668
9,9600,106.76333333333334,1.94249
9,9800,102.40666666666668,1.9428066666666668
